,app_stamp,Obj_DistLat,Obj_DistLong,Obj_VrelLong,Obj_VrelLat,Obj_ID,Obj_DynProp,Obj_RCS,gt_range,gt_angle,ideal_DisLat,ideal_DisLong,sub_ID,sub_ID_count
1355,40396813,6.200000000000017,152.60000000000002,0.0,-0.75,11.0,1.0,21.0,152.72589826221355,2.3265960817754183,6.4,152.0,11_353,21
1356,40471712,5.600000000000023,152.4000000000001,0.0,-2.25,11.0,1.0,19.5,152.50285243233986,2.104409926058647,5.6,152.6,11_353,21
1357,40541731,5.000000000000028,152.4000000000001,0.0,-4.0,11.0,1.0,18.5,152.4819989375796,1.8791087672265763,4.0,152.4,11_353,21
1358,40611909,4.600000000000023,152.4000000000001,0.0,-4.0,11.0,1.0,18.5,152.46940676739064,1.728875261671643,2.2,152.4,11_353,21
1359,40686828,4.200000000000017,152.80000000000007,0.0,-4.5,11.0,1.0,14.5,152.85771161442926,1.5744875473726885,1.6,152.4,11_353,21
1360,40756857,3.8000000000000114,152.80000000000007,0.0,-4.5,11.0,1.0,14.5,152.84724400524865,1.424601396344736,1.0,152.8,11_353,21
1361,40831866,3.4000000000000057,152.80000000000007,0.0,-4.5,11.0,1.0,14.5,152.83782254402874,1.2746957403083898,0.4,152.8,11_353,21
1362,40901985,3.200000000000017,152.80000000000007,0.0,-4.5,11.0,1.0,14.5,152.83350418020265,1.1997362381213843,0.2,152.8,11_353,21
1363,40976924,2.8000000000000114,152.80000000000007,0.0,-4.5,11.0,1.0,14.5,152.8256522969885,1.0498051666305157,-0.2,152.8,11_353,21
1364,41046944,2.4000000000000057,152.80000000000007,0.0,-4.5,11.0,1.0,14.5,152.81884700520425,0.8998597149044049,-0.4,152.8,11_353,21
1365,41121906,2.200000000000017,152.80000000000007,0.25,-4.5,11.0,1.0,14.5,152.81583687563284,0.8248822377002248,-1.0,152.8,11_353,21
1366,41191955,1.8000000000000114,152.80000000000007,0.25,-4.5,11.0,1.0,14.5,152.81060172645098,0.6749190636761837,-1.0,153.0,11_353,21
1367,41266964,1.6000000000000227,152.80000000000007,0.25,-4.5,11.0,1.0,14.5,152.80837673373807,0.5999338802539586,-1.6,153.0,11_353,21
1368,41336993,1.200000000000017,152.80000000000007,0.25,-4.5,11.0,1.0,14.5,152.80471196923222,0.44995760444738664,-1.6,153.0,11_353,21
1369,41412002,0.8000000000000114,152.80000000000007,0.25,-4.5,11.0,1.0,14.5,152.8020942264864,0.2999751623039119,-2.2,153.0,11_353,21
1370,41482021,0.6000000000000227,152.80000000000007,0.25,-4.5,11.0,1.0,14.5,152.80117800593038,0.224982271079383,-2.4,153.0,11_353,21
1371,41557070,0.20000000000001705,152.80000000000007,0.25,-4.5,11.0,1.0,14.5,152.80013088999638,0.07499443297515437,-2.8,153.0,11_353,21
1372,41627187,2.842170943040401e-14,152.80000000000007,0.25,-4.5,11.0,1.0,14.5,152.80000000000007,1.0657356000715445e-14,-3.0,153.0,11_353,21
1373,41697206,-0.39999999999997726,152.80000000000007,0.25,-4.5,11.0,1.0,14.5,152.80052355931252,-0.1499886089874494,-3.2,153.0,11_353,21
1386,55991843,-0.19999999999998863,49.0,-0.25,-0.25,11.0,1.0,14.0,49.000408161565346,-0.23385902587325372,-11.6,49.2,11_359,29
1387,56426830,-0.5999999999999943,49.0,-0.5,-0.5,11.0,1.0,15.0,49.00367333170035,-0.7015459123452213,-1.3,47.9,11_359,29
1388,56857088,-0.9999999999999716,48.80000000000007,-0.75,-0.75,11.0,1.0,13.0,48.810244826265794,-1.173929544392593,-2.8,46.8,11_359,29
1389,56932137,-1.1999999999999886,48.60000000000002,-0.75,-1.0,11.0,1.0,13.5,48.614812557491184,-1.4144232114021411,-1.6,48.2,11_359,29
1390,57147177,-1.5999999999999943,48.60000000000002,-0.75,-1.0,11.0,1.0,14.0,48.626330315992405,-1.885599770779677,-3.4,47.0,11_359,29
1391,57222196,-1.9999999999999716,48.39999999999998,-0.75,-1.25,11.0,1.0,15.0,48.44130468928348,-2.366247991455754,-2.4,48.0,11_359,29
1392,57292225,-2.1999999999999886,48.39999999999998,-0.75,-1.5,11.0,1.0,16.0,48.449974200199506,-2.602562202499794,-2.9,47.9,11_359,29
1393,57367244,-2.3999999999999773,48.39999999999998,-0.75,-1.5,11.0,1.0,17.0,48.45946759922149,-2.8387878410053555,-3.3,47.8,11_359,29
1394,57437263,-2.5999999999999943,48.39999999999998,-1.0,-1.5,11.0,1.0,16.5,48.46978440224381,-3.074916930615919,-3.5,47.9,11_359,29
1395,57512292,-2.5999999999999943,48.200000000000045,-1.0,-1.5,11.0,1.0,16.5,48.270073544588726,-3.087651284985056,-3.7,47.6,11_359,29
1396,57582296,-2.799999999999983,48.200000000000045,-1.0,-1.5,11.0,3.0,16.5,48.281259304206266,-3.324649107110807,-3.7,47.5,11_359,29
1397,57657296,-2.9999999999999716,48.200000000000045,-1.0,-1.5,11.0,3.0,16.5,48.29327075276642,-3.5615330889630754,-3.9,47.5,11_359,29
1398,57727335,-3.1999999999999886,48.0,-1.0,-1.75,11.0,3.0,16.0,48.1065484107933,-3.814074834290341,-4.1,47.5,11_359,29
1399,57877673,-3.3999999999999773,48.0,-1.0,-1.75,11.0,3.0,16.0,48.1202660009273,-4.051683837828418,-5.8,46.5,11_359,29
1400,57947382,-3.3999999999999773,47.80000000000007,-1.0,-1.75,11.0,3.0,16.0,47.9207679404244,-4.068579676845375,-4.6,47.3,11_359,29
1401,58022441,-3.5999999999999943,47.80000000000007,-1.25,-1.75,11.0,3.0,16.0,47.93537316012056,-4.307032186002305,-4.7,47.0,11_359,29
1402,58092506,-3.799999999999983,47.60000000000002,-1.25,-1.75,11.0,3.0,16.5,47.751439768869815,-4.564352826537372,-4.8,46.9,11_359,29
1403,58237565,-3.9999999999999716,47.39999999999998,-1.25,-1.75,11.0,3.0,16.5,47.56847695690916,-4.823658197595145,-6.3,45.8,11_359,29
1404,58382603,-4.199999999999989,47.200000000000045,-1.5,-1.75,11.0,3.0,16.5,47.38649596667815,-5.0849606047218,-6.5,45.6,11_359,29
1405,58672636,-4.599999999999994,46.80000000000007,-1.5,-1.75,11.0,3.0,16.5,47.02552498377882,-5.613605029523073,-9.3,42.8,11_359,29
1406,58747655,-4.799999999999983,46.60000000000002,-1.5,-1.75,11.0,3.0,16.5,46.846558037917816,-5.880970909131158,-5.9,45.7,11_359,29
1407,58817664,-4.999999999999972,46.60000000000002,-1.5,-1.75,11.0,3.0,16.5,46.867472728962056,-6.124186060462444,-6.0,45.5,11_359,29
1408,58893043,-4.999999999999972,46.39999999999998,-1.75,-1.75,11.0,3.0,16.5,46.668619006780105,-6.150381528504783,-6.3,45.5,11_359,29
1409,58962722,-5.199999999999989,46.39999999999998,-1.75,-1.75,11.0,2.0,16.5,46.69047011971498,-6.39439776522758,-6.2,45.2,11_359,29
1410,59037751,-5.199999999999989,46.200000000000045,-1.75,-1.75,11.0,2.0,16.5,46.491719692865786,-6.421848383517516,-6.5,45.1,11_359,29
1411,59107757,-5.399999999999977,46.0,-1.75,-1.75,11.0,2.0,16.5,46.315872009495834,-6.695382776904825,-6.4,45.0,11_359,29
1412,59182777,-5.599999999999994,46.0,-1.75,-1.75,11.0,2.0,16.5,46.33961588101481,-6.940983428742573,-6.7,44.7,11_359,29
1413,59252796,-5.599999999999994,45.80000000000007,-1.75,-1.75,11.0,2.0,16.5,46.14108798023738,-6.970995807229441,-6.8,44.8,11_359,29
1414,59327815,-5.799999999999983,45.60000000000002,-2.0,-1.75,11.0,2.0,16.5,45.96737973824484,-7.248698357573816,-6.9,44.5,11_359,29
1462,41047194,-8.199999999999989,137.80000000000007,0.0,-1.25,12.0,1.0,24.5,138.04376117738903,-3.405457274398521,-1.0,18.4,12_375,22
1463,41122166,-8.799999999999983,137.20000000000005,0.0,-2.0,12.0,1.0,23.0,137.48192608484945,-3.669920864475979,-9.1,137.8,12_375,22
1464,41267224,-8.999999999999972,137.20000000000005,0.0,-2.0,12.0,1.0,18.0,137.4948726316731,-3.7530924117790496,-11.7,137.2,12_375,22
1465,41337253,-8.599999999999994,137.60000000000002,0.0,-0.5,12.0,1.0,18.5,137.86848806018003,-3.576334374997349,-10.4,137.2,12_375,22
1466,41412262,-8.199999999999989,138.0,0.0,0.5,12.0,1.0,19.5,138.2434085227936,-3.4005334192969725,-9.0,137.6,12_375,22
1467,41482281,-7.799999999999983,138.4000000000001,0.0,1.25,12.0,1.0,19.5,138.61962343045096,-3.22568507567071,-7.8,138.0,12_375,22
1468,41557320,-7.399999999999977,138.60000000000002,0.0,2.0,12.0,1.0,19.5,138.79740631582425,-3.056180240141102,-6.9,138.4,12_375,22
1469,41627437,-7.399999999999977,138.80000000000007,0.0,1.75,12.0,1.0,19.5,138.99712227236944,-3.0517848524393374,-6.0,138.6,12_375,22
1470,41772205,-6.799999999999983,139.0,0.0,2.25,12.0,1.0,20.0,139.16623153624587,-2.8007261418066176,-4.9,138.8,12_375,22
1471,41842514,-6.599999999999994,139.0,0.0,2.25,12.0,1.0,20.0,139.15660243049913,-2.7184772805953443,-5.2,139.0,12_375,22
1472,41917523,-6.399999999999977,139.0,0.0,2.25,12.0,1.0,20.0,139.14726012394206,-2.6362172055223683,-4.9,139.0,12_375,22
1473,42062431,-6.199999999999989,139.0,0.0,2.25,12.0,1.0,20.0,139.13820467434527,-2.553946253481098,-3.1,139.0,12_375,22
1474,42132460,-5.999999999999972,139.0,0.0,2.25,12.0,1.0,20.0,139.12943613772032,-2.4716647616334004,-4.6,139.0,12_375,22
1475,42207889,-5.799999999999983,138.80000000000007,0.0,2.25,12.0,1.0,20.0,138.9211287025844,-2.392811969164791,-4.3,139.0,12_375,22
1476,42277528,-5.599999999999994,138.80000000000007,0.0,2.25,12.0,1.0,20.0,138.9129223650558,-2.3103922191501116,-4.2,138.8,12_375,22
1477,42422566,-5.399999999999977,138.80000000000007,-0.25,2.25,12.0,1.0,20.0,138.90500350959292,-2.2279629011914412,-2.3,138.8,12_375,22
1478,42492595,-5.199999999999989,138.80000000000007,-0.25,2.25,12.0,1.0,20.0,138.89737218536578,-2.1455243548969953,-3.8,138.6,12_375,22
1479,42567414,-4.999999999999972,138.80000000000007,-0.25,2.25,12.0,1.0,20.0,138.89002843976965,-2.063076920103825,-3.5,138.6,12_375,22
1480,42637704,-4.799999999999983,138.80000000000007,-0.25,2.25,12.0,1.0,20.0,138.8829723184236,-1.9806209368695549,-3.4,138.6,12_375,22
1481,42712713,-4.599999999999994,138.80000000000007,-0.25,2.25,12.0,1.0,20.0,138.87620386516915,-1.8981567454639285,-3.1,138.6,12_375,22
1482,42857781,-4.399999999999977,138.80000000000007,-0.25,2.25,12.0,1.0,20.0,138.8697231220687,-1.8156846863604648,-1.3,138.4,12_375,22
1483,42927790,-4.199999999999989,138.80000000000007,-0.25,2.25,12.0,1.0,20.0,138.86353012940447,-1.733205100228094,-2.8,138.6,12_375,22
1484,55917053,4.600000000000023,37.200000000000045,-0.25,0.0,12.0,1.0,17.5,37.48332962798267,7.049178167495317,288.1,106.3,12_376,11
1485,55992103,4.600000000000023,38.200000000000045,-0.25,0.25,12.0,1.0,17.0,38.47596652457224,6.866429802497737,4.6,37.0,12_376,11
1486,56132005,4.600000000000023,38.39999999999998,-0.25,0.0,12.0,1.0,16.0,38.67453942841464,6.831005949351561,4.9,37.9,12_376,11
1487,56207023,4.400000000000006,38.200000000000045,-0.25,-0.5,12.0,1.0,16.0,38.452568184713016,6.570558371640885,4.6,38.2,12_376,11
1488,56277053,4.400000000000006,38.0,-0.5,-0.75,12.0,1.0,16.0,38.253888691216744,6.60483549675398,4.0,38.0,12_376,11
1489,56352082,4.200000000000017,38.0,-0.5,-1.0,12.0,1.0,16.5,38.2314007067489,6.3070919347376915,3.8,37.6,12_376,11
1490,56427100,4.200000000000017,37.80000000000007,-0.5,-1.0,12.0,1.0,16.5,38.03261758017722,6.340191745909924,3.4,37.6,12_376,11
1491,56497110,4.000000000000028,37.80000000000007,-0.5,-1.25,12.0,1.0,11.0,38.0110510246692,6.0405651828973,3.5,37.4,12_376,11
1492,56642311,3.8000000000000114,37.80000000000007,-0.75,-1.25,12.0,1.0,6.5,37.99052513456487,5.740606638951918,2.2,37.1,12_376,11
1493,56712330,3.6000000000000227,37.60000000000002,-0.5,-1.25,12.0,1.0,7.5,37.77194726248572,5.469094970111967,2.9,37.3,12_376,11
1494,56932397,3.4000000000000057,37.39999999999998,-0.75,-1.25,12.0,1.0,9.5,37.554227458436664,5.194428907734818,0.8,36.5,12_376,11
1497,57222456,-15.799999999999983,56.0,-0.75,0.0,12.0,1.0,6.5,58.18625267191555,-15.75603376858285,-6.0,49.7,12_378,33
1498,57292475,-15.399999999999977,56.39999999999998,-0.75,0.75,12.0,1.0,5.5,58.464690198443684,-15.272309155441159,-15.8,55.5,12_378,33
1499,57367504,-15.799999999999983,56.200000000000045,-0.75,-0.75,12.0,1.0,6.0,58.37876326199455,-15.7027328739183,-14.8,55.8,12_378,33
1500,57437523,-15.599999999999994,56.200000000000045,-0.75,0.0,12.0,1.0,5.0,58.324951778805655,-15.513594150412533,-16.3,55.7,12_378,33
1501,57512552,-15.599999999999994,56.0,-0.75,0.0,12.0,1.0,5.0,58.13226298708833,-15.566317824856808,-15.6,55.6,12_378,33
1502,57582546,-16.399999999999977,56.0,-0.75,-2.5,12.0,1.0,5.5,58.35203509732972,-16.323046229056,-15.6,55.5,12_378,33
1503,57657546,-16.599999999999994,55.80000000000007,-0.75,-2.5,12.0,1.0,5.5,58.21683605281214,-16.567269983487815,-18.3,55.4,12_378,33
1504,57727595,-16.99999999999997,55.80000000000007,-1.0,-3.25,12.0,1.0,5.5,58.33215236899807,-16.94385527120899,-18.4,55.3,12_378,33
1505,57802614,-17.19999999999999,55.80000000000007,-1.0,-3.0,12.0,3.0,5.0,58.39075269252835,-17.131586070371124,-19.4,55.0,12_378,33
1506,57877923,-17.399999999999977,55.60000000000002,-1.0,-3.0,12.0,3.0,5.0,58.25907654606277,-17.37749208508747,-19.5,55.0,12_378,33
1507,57947642,-17.599999999999994,55.60000000000002,-1.0,-3.0,12.0,3.0,4.0,58.319122078440124,-17.56501468729296,-19.5,54.9,12_378,33
1508,58022701,-18.599999999999994,55.39999999999998,-1.0,-4.25,12.0,3.0,4.0,58.43902805488809,-18.558965468019622,-19.9,54.8,12_378,33
1509,58092766,-18.99999999999997,55.39999999999998,-1.0,-4.25,12.0,3.0,4.0,58.56756781700941,-18.92993244367931,-21.6,54.7,12_378,33
1510,58167766,-19.19999999999999,55.200000000000045,-1.0,-4.25,12.0,3.0,4.0,58.443819177052454,-19.179008025810695,-22.2,54.6,12_378,33
1511,58237815,-19.99999999999997,55.200000000000045,-1.0,-4.75,12.0,3.0,3.5,58.7114980221081,-19.916405993809047,-22.2,54.5,12_378,33
1512,58312834,-20.399999999999977,55.0,-1.25,-4.75,12.0,3.0,3.5,58.66140127886479,-20.350275148302764,-23.6,54.4,12_378,33
1513,58382863,-20.599999999999994,55.0,-1.25,-4.75,12.0,3.0,3.5,58.73125232787055,-20.533209118954048,-23.7,54.1,12_378,33
1514,58457862,-20.99999999999997,55.0,-1.25,-4.75,12.0,3.0,3.5,58.87274411814009,-20.89776549883883,-24.2,54.1,12_378,33
1515,58527912,-21.399999999999977,54.80000000000007,-1.25,-4.75,12.0,3.0,3.5,58.83026432033097,-21.331189529861515,-24.3,54.1,12_378,33
1516,58602876,-21.19999999999999,54.80000000000007,-1.25,-4.5,12.0,3.0,6.0,58.75780799178955,-21.149526091923043,-25.0,53.9,12_378,33
1517,58672886,-21.599999999999994,54.80000000000007,-1.25,-4.5,12.0,3.0,6.0,58.9033106030553,-21.51240422234636,-24.4,53.9,12_378,33
1518,58747915,-22.399999999999977,54.39999999999998,-2.0,-4.75,12.0,3.0,8.0,58.83128419472072,-22.38013505195956,-25.0,53.9,12_378,33
1519,58817914,-22.799999999999983,54.0,-2.5,-4.75,12.0,3.0,10.0,58.616038760735094,-22.89055165624831,-25.7,53.0,12_378,33
1520,58893303,-23.599999999999994,53.80000000000007,-2.75,-4.75,12.0,3.0,10.5,58.748617004998565,-23.685221552655026,-26.4,52.1,12_378,33
1521,58962972,-24.399999999999977,53.39999999999998,-3.0,-4.75,12.0,3.0,11.0,58.71047606688261,-24.55702778180083,-26.9,51.9,12_378,33
1522,59038001,-24.799999999999983,53.200000000000045,-3.0,-4.75,12.0,3.0,11.5,58.69650756220513,-24.993305262259703,-28.0,51.1,12_378,33
1523,59108017,-25.19999999999999,53.0,-3.0,-4.75,12.0,3.0,11.5,58.685943802583594,-25.429765121679427,-28.1,51.1,12_378,33
1524,59183027,-25.599999999999994,52.80000000000007,-3.0,-4.75,12.0,3.0,11.5,58.678786626855256,-25.866356794094486,-28.8,50.7,12_378,33
1525,59253056,-25.99999999999997,52.60000000000002,-3.0,-4.75,12.0,3.0,11.5,58.6750372816243,-26.303029621778226,-28.9,50.7,12_378,33
1526,59328075,-26.19999999999999,52.39999999999998,-3.0,-4.75,12.0,3.0,11.5,58.58498101049447,-26.56505117707799,-29.6,50.3,12_378,33
1527,59398104,-26.599999999999994,52.200000000000045,-3.0,-4.75,12.0,3.0,11.5,58.58668790774918,-27.002415044598695,-29.5,50.3,12_378,33
1528,59473133,-26.99999999999997,51.80000000000007,-3.0,-4.75,12.0,3.0,11.5,58.414381790788525,-27.530126169622942,-30.2,49.9,12_378,33
1529,59548172,-27.399999999999977,51.60000000000002,-3.0,-4.75,12.0,3.0,11.5,58.423625358240145,-27.968648544581907,-30.6,49.5,12_378,33
1545,22071334,13.400000000000006,99.60000000000002,0.0,0.0,13.0,1.0,14.5,100.49736314948768,7.66245791025695,0.6,10.8,13_382,18
1546,22286402,14.600000000000023,98.80000000000007,0.0,2.5,13.0,1.0,16.0,99.87291925241803,8.405950761413555,13.4,99.6,13_382,18
1547,22361431,15.000000000000028,98.80000000000007,0.0,3.0,13.0,1.0,17.0,99.93217700020357,8.63282626709161,16.5,98.8,13_382,18
1548,22431450,15.000000000000028,98.60000000000002,0.0,2.75,13.0,1.0,18.0,99.73444740910737,8.650072464757045,17.1,98.8,13_382,18
1549,22506459,15.200000000000017,98.60000000000002,0.0,2.25,13.0,1.0,18.5,99.76472322419386,8.763627825042155,17.1,98.6,13_382,18
1550,22581502,15.000000000000028,99.0,0.0,1.5,13.0,1.0,19.0,100.12991560967181,8.61564818416413,16.9,98.6,13_382,18
1551,22796550,15.000000000000028,99.20000000000005,0.0,0.5,13.0,1.0,20.0,100.32766318418868,8.598537816305962,18.2,99.0,13_382,18
1552,22866579,14.800000000000011,99.39999999999998,0.0,0.5,13.0,1.0,20.0,100.49577105530359,8.468745010806037,15.4,99.2,13_382,18
1553,22941618,15.000000000000028,99.39999999999998,0.0,0.25,13.0,1.0,20.5,100.52541967084741,8.581494766944939,15.2,99.4,13_382,18
1554,23371677,14.800000000000011,99.20000000000005,0.0,0.25,13.0,1.0,21.0,100.29795611078029,8.485570762675513,16.1,99.4,13_382,18
1555,24026929,15.200000000000017,99.39999999999998,0.0,0.25,13.0,1.0,21.5,100.55545733574084,8.694177598598356,16.4,99.2,13_382,18
1556,24677156,15.400000000000006,99.39999999999998,0.0,0.25,13.0,1.0,21.5,100.5858837014419,8.806792694435314,16.8,99.4,13_382,18
1557,25257265,15.200000000000017,99.60000000000002,0.0,0.0,13.0,1.0,21.5,100.75316372203905,8.676985381574218,16.9,99.4,13_382,18
1558,25617400,15.000000000000028,99.60000000000002,0.0,-0.25,13.0,1.0,21.0,100.72318501715485,8.564518642575596,15.2,99.6,13_382,18
1559,26772794,14.800000000000011,99.60000000000002,0.0,-0.25,13.0,1.0,21.0,100.69359463242935,8.45198536955471,12.1,99.6,13_382,18
1560,27497978,14.800000000000011,99.80000000000007,0.0,0.0,13.0,1.0,20.5,100.89142679137814,8.435291452900548,13.0,99.6,13_382,18
1561,27788154,15.000000000000028,99.80000000000007,0.0,0.0,13.0,1.0,20.5,100.92095917102658,8.54760905272989,14.8,99.8,13_382,18
1562,28368304,15.200000000000017,99.80000000000007,0.0,0.25,13.0,1.0,21.0,100.95087914426509,8.659860505991864,15.0,99.8,13_382,18
1567,56497370,14.600000000000023,99.80000000000007,-0.5,-0.5,13.0,1.0,18.0,100.86228234578084,8.322908512009397,-22.0,100.0,13_384,11
1568,56567531,14.400000000000006,99.60000000000002,-0.5,-0.5,13.0,1.0,19.0,100.63558018911604,8.226722464108173,14.2,99.4,13_384,11
1569,56642561,14.200000000000017,99.60000000000002,-0.5,-0.75,13.0,1.0,19.0,100.60715680308239,8.113994460424308,14.0,99.2,13_384,11
1570,56787589,13.800000000000011,99.60000000000002,-0.5,-1.0,13.0,1.0,18.5,100.5514793526182,7.888349444887883,13.1,98.9,13_384,11
1571,56857598,13.600000000000023,99.60000000000002,-0.75,-1.25,13.0,1.0,18.5,100.52422593584099,7.775434079160058,13.1,99.2,13_384,11
1572,56932657,13.600000000000023,99.39999999999998,-0.75,-1.25,13.0,1.0,18.5,100.32606839700236,7.790886873006182,12.7,99.0,13_384,11
1573,57002666,13.400000000000006,99.39999999999998,-0.75,-1.25,13.0,1.0,18.5,100.29915253879264,7.677691613849959,12.7,98.9,13_384,11
1574,57147697,13.200000000000017,99.39999999999998,-0.75,-1.25,13.0,1.0,18.5,100.27262836886243,7.5644360275056695,11.6,98.3,13_384,11
1575,57222716,13.200000000000017,99.20000000000005,-0.75,-1.25,13.0,1.0,18.5,100.07437234377245,7.579509776890273,12.3,98.8,13_384,11
1576,57292735,13.000000000000028,99.20000000000005,-0.75,-1.25,13.0,1.0,15.0,100.04818838939568,7.465974066831704,12.3,98.7,13_384,11
1577,57437773,13.000000000000028,99.0,-1.0,-1.25,13.0,1.0,15.0,99.84988733093293,7.480886179523694,11.2,98.1,13_384,11
1602,4040642,8.000000000000028,15.600000000000023,-0.25,0.0,14.0,1.0,-1.5,17.531685600648935,27.14968169778322,4.8,34.2,14_391,79
1603,4110734,7.800000000000011,15.600000000000023,-0.5,-0.25,14.0,1.0,-1.5,17.441330224498383,26.56505117707799,8.0,15.4,14_391,79
1604,4475837,7.200000000000017,15.600000000000023,-0.5,-1.25,14.0,1.0,-1.0,17.181385275931653,24.77514056883194,6.9,13.8,14_391,79
1605,4690890,7.000000000000028,15.600000000000023,-0.25,-1.25,14.0,1.0,0.5,17.098537949193233,24.16662984298554,4.5,14.5,14_391,79
1606,4765929,6.800000000000011,15.600000000000023,-0.25,-1.5,14.0,1.0,0.0,17.017637908946142,23.552263672894654,6.1,15.4,14_391,79
1607,4905965,6.600000000000023,15.600000000000023,-0.5,-1.5,14.0,1.0,0.5,16.938713056191755,22.93210043758982,4.7,15.2,14_391,79
1608,4980983,6.400000000000006,15.600000000000023,-0.5,-1.5,14.0,1.0,1.5,16.861791126686416,22.30620505490763,5.5,15.2,14_391,79
1609,5125941,6.200000000000017,15.600000000000023,-0.5,-1.5,14.0,1.0,0.5,16.786899654194663,21.674649119024167,4.2,14.9,14_391,79
1610,5340993,6.000000000000028,15.600000000000023,-0.25,-1.5,14.0,1.0,-2.0,16.714065932620976,21.03751102542188,3.0,14.5,14_391,79
